time,temperature,setpoint,power
2024-08-27 16:19:15.499887,51.78,51.8,25.0
2024-08-27 16:19:33.371169,51.81,51.8,22.6
2024-08-27 16:19:51.242847,51.82,51.8,21.4
2024-08-27 16:20:09.114449,51.86,51.8,16.7
2024-08-27 16:20:26.986491,51.88,51.8,14.3
2024-08-27 16:20:44.858448,51.88,51.8,13.1
2024-08-27 16:21:02.730460,51.89,51.8,10.7
2024-08-27 16:21:20.602605,51.90,51.8,8.3
2024-08-27 16:21:38.474725,51.92,51.8,6.0
2024-08-27 16:21:56.347156,51.91,51.8,6.0
2024-08-27 16:22:14.219329,51.89,51.8,7.1
2024-08-27 16:22:32.091678,51.89,51.8,6.0
2024-08-27 16:22:49.963861,51.88,51.8,8.3
2024-08-27 16:23:07.835919,51.88,51.8,7.1
2024-08-27 16:23:25.708058,51.88,51.8,6.0
2024-08-27 16:23:43.580189,51.88,51.8,6.0
2024-08-27 16:24:01.452571,51.88,51.8,4.8
2024-08-27 16:24:19.324648,51.88,51.8,4.8
2024-08-27 16:24:37.196693,51.88,51.8,3.6
2024-08-27 16:24:55.068766,51.86,51.8,4.8
2024-08-27 16:25:12.941090,51.88,51.8,2.4
2024-08-27 16:25:30.813287,51.86,51.8,3.6
2024-08-27 16:25:48.685176,51.85,51.8,4.8
2024-08-27 16:26:06.557281,51.82,51.8,8.3
2024-08-27 16:26:24.429367,51.81,51.8,9.5
2024-08-27 16:26:42.301327,51.81,51.8,9.5
2024-08-27 16:27:00.172990,51.81,51.8,8.3
2024-08-27 16:27:18.044779,51.81,51.8,8.3
2024-08-27 16:27:35.916509,51.81,51.8,8.3
2024-08-27 16:27:53.788167,51.81,51.8,8.3
2024-08-27 16:28:11.660373,51.81,51.8,8.3
2024-08-27 16:28:29.532257,51.81,51.8,8.3
2024-08-27 16:28:47.404580,51.81,51.8,8.3
2024-08-27 16:29:05.276223,51.81,51.8,8.3
2024-08-27 16:29:23.148001,51.81,51.8,8.3
2024-08-27 16:29:41.019735,51.81,51.8,8.3
2024-08-27 16:29:58.891676,51.81,51.8,8.3
2024-08-27 16:30:16.763638,51.81,51.8,8.3
2024-08-27 16:30:34.635744,51.81,51.8,7.1
2024-08-27 16:30:52.507603,51.81,51.8,7.1
2024-08-27 16:31:10.379465,51.81,51.8,7.1
2024-08-27 16:31:28.251280,51.81,51.8,7.1
2024-08-27 16:31:46.123154,51.81,51.8,7.1
2024-08-27 16:32:03.994873,51.81,51.8,8.3
2024-08-27 16:32:21.866998,51.81,51.8,8.3
2024-08-27 16:32:39.738859,51.79,51.8,9.5
2024-08-27 16:32:57.610755,51.78,51.8,11.9
2024-08-27 16:33:15.482264,51.76,51.8,13.1
2024-08-27 16:33:33.354015,51.76,51.8,14.3
2024-08-27 16:33:51.225665,51.78,51.8,13.1
2024-08-27 16:34:09.097537,51.80,51.8,9.5
2024-08-27 16:34:26.969312,51.80,51.8,9.5
2024-08-27 16:34:44.840968,51.81,51.8,8.3
2024-08-27 16:35:02.712916,51.81,51.8,8.3
2024-08-27 16:35:20.584672,51.81,51.6,8.3
2024-08-27 16:35:38.456803,51.81,51.6,0.0
2024-08-27 16:35:56.324593,51.78,51.6,0.0
2024-08-27 16:36:14.190987,51.78,51.6,0.0
2024-08-27 16:36:32.057746,51.76,51.6,0.0
2024-08-27 16:36:49.924558,51.75,51.6,0.0
2024-08-27 16:37:07.791492,51.75,51.6,0.0
2024-08-27 16:37:25.658592,51.75,51.6,0.0
2024-08-27 16:37:43.525923,51.75,51.6,0.0
2024-08-27 16:38:01.393353,51.74,51.6,0.0
2024-08-27 16:38:19.260816,51.72,51.6,0.0
2024-08-27 16:38:37.128469,51.69,51.6,0.0
2024-08-27 16:38:54.996329,51.69,51.6,0.0
2024-08-27 16:39:12.864027,51.69,51.6,0.0
2024-08-27 16:39:30.732006,51.69,51.6,0.0
2024-08-27 16:39:48.600043,51.69,51.6,0.0
2024-08-27 16:40:06.468177,51.69,51.6,0.0
2024-08-27 16:40:24.336483,51.66,51.6,0.0
2024-08-27 16:40:42.204798,51.64,51.6,0.0
2024-08-27 16:41:00.073447,51.62,51.6,0.0
2024-08-27 16:41:17.941826,51.62,51.6,0.0
2024-08-27 16:41:35.810504,51.62,51.6,0.0
2024-08-27 16:41:53.679121,51.62,51.6,0.0
2024-08-27 16:42:11.547841,51.62,51.6,0.0
2024-08-27 16:42:29.416759,51.62,51.6,0.0
2024-08-27 16:42:47.285637,51.58,51.6,2.4
2024-08-27 16:43:05.154867,51.56,51.6,4.8
2024-08-27 16:43:23.023900,51.56,51.6,4.8
2024-08-27 16:43:40.892977,51.56,51.6,4.8
2024-08-27 16:43:58.761980,51.56,51.6,4.8
2024-08-27 16:44:16.631684,51.56,51.6,6.0
2024-08-27 16:44:34.500465,51.56,51.6,6.0
2024-08-27 16:44:52.369767,51.56,51.6,6.0
2024-08-27 16:45:10.238771,51.56,51.6,6.0
2024-08-27 16:45:28.107849,51.56,51.6,7.1
2024-08-27 16:45:45.977247,51.54,51.6,9.5
2024-08-27 16:46:03.846488,51.53,51.6,11.9
2024-08-27 16:46:21.715901,51.51,51.6,15.5
2024-08-27 16:46:39.585203,51.53,51.6,13.1
2024-08-27 16:46:57.454438,51.55,51.6,10.7
2024-08-27 16:47:15.323674,51.56,51.6,10.7
2024-08-27 16:47:33.193224,51.56,51.6,10.7
2024-08-27 16:47:51.063024,51.55,51.6,11.9
2024-08-27 16:48:08.932614,51.55,51.6,13.1
2024-08-27 16:48:26.802587,51.56,51.6,11.9
2024-08-27 16:48:44.671863,51.56,51.6,11.9
2024-08-27 16:49:02.541473,51.56,51.6,11.9
2024-08-27 16:49:20.411077,51.56,51.6,11.9
2024-08-27 16:49:38.280775,51.56,51.6,13.1
2024-08-27 16:49:56.150432,51.56,51.6,13.1
2024-08-27 16:50:14.020056,51.56,51.6,13.1
2024-08-27 16:50:31.890260,51.56,51.6,14.3
2024-08-27 16:50:49.759888,51.56,51.6,14.3
2024-08-27 16:51:07.629568,51.56,51.6,14.3
2024-08-27 16:51:25.499534,51.56,51.6,14.3
2024-08-27 16:51:43.369049,51.56,51.6,15.5
2024-08-27 16:52:01.239244,51.57,51.6,13.1
2024-08-27 16:52:19.109203,51.61,51.6,9.5
2024-08-27 16:52:36.979735,51.61,51.6,9.5
2024-08-27 16:52:54.849927,51.61,51.6,9.5
2024-08-27 16:53:12.720183,51.61,51.6,8.3
2024-08-27 16:53:30.590326,51.62,51.6,8.3
2024-08-27 16:53:48.460657,51.62,51.6,8.3
2024-08-27 16:54:06.330559,51.60,51.6,9.5
2024-08-27 16:54:24.200851,51.59,51.6,11.9
2024-08-27 16:54:42.071015,51.59,51.6,11.9
2024-08-27 16:54:59.941233,51.59,51.6,11.9
2024-08-27 16:55:17.811459,51.59,51.6,10.7
2024-08-27 16:55:35.682070,51.60,51.6,10.7
2024-08-27 16:55:53.552067,51.61,51.6,9.5
2024-08-27 16:56:11.422796,51.59,51.6,11.9
2024-08-27 16:56:29.293124,51.61,51.6,9.5
2024-08-27 16:56:47.163741,51.62,51.6,8.3
2024-08-27 16:57:05.033966,51.61,51.6,8.3
2024-08-27 16:57:22.904788,51.61,51.6,9.5
2024-08-27 16:57:40.775149,51.59,51.6,10.7
2024-08-27 16:57:58.645658,51.61,51.6,8.3
2024-08-27 16:58:16.516036,51.59,51.6,11.9
2024-08-27 16:58:34.361764,33.73,51.6,25.0
2024-08-27 16:58:52.231545,51.61,51.6,2.4
2024-08-27 16:59:10.102627,51.61,51.6,23.8
2024-08-27 16:59:27.972770,51.62,51.6,21.4
2024-08-27 16:59:45.842586,51.62,51.6,21.4
2024-08-27 17:00:03.712745,51.64,51.6,17.9
2024-08-27 17:00:21.583048,51.69,51.6,11.9
2024-08-27 17:00:39.453481,51.69,51.6,11.9
2024-08-27 17:00:57.323950,51.69,51.6,10.7
2024-08-27 17:01:15.194724,51.69,51.6,10.7
2024-08-27 17:01:33.064953,51.69,51.6,9.5
2024-08-27 17:01:50.935860,51.69,51.6,8.3
2024-08-27 17:02:08.806695,51.69,51.6,8.3
2024-08-27 17:02:26.677445,51.69,51.6,7.1
2024-08-27 17:02:44.548284,51.69,51.6,6.0
2024-08-27 17:03:02.419080,51.69,51.6,6.0
2024-08-27 17:03:20.289836,51.69,51.6,4.8
2024-08-27 17:03:38.160861,51.69,51.6,4.8
2024-08-27 17:03:56.031713,51.69,51.6,3.6
2024-08-27 17:04:13.902678,51.69,51.6,2.4
2024-08-27 17:04:31.773792,51.69,51.6,2.4
2024-08-27 17:04:49.644814,51.68,51.6,3.6
2024-08-27 17:05:07.515621,51.64,51.6,7.1
2024-08-27 17:05:25.386269,51.63,51.4,7.1
2024-08-27 17:05:43.256902,51.62,51.4,0.0
2024-08-27 17:06:01.127965,51.62,51.4,0.0
2024-08-27 17:06:18.998636,51.62,51.4,0.0
2024-08-27 17:06:36.869441,51.62,51.4,0.0
2024-08-27 17:06:54.740261,51.62,51.4,0.0
2024-08-27 17:07:12.611054,51.62,51.4,0.0
2024-08-27 17:07:30.481894,51.60,51.4,0.0
2024-08-27 17:07:48.352764,51.58,51.4,0.0
2024-08-27 17:08:06.223471,51.57,51.4,0.0
2024-08-27 17:08:24.094504,51.56,51.4,0.0
2024-08-27 17:08:41.965132,51.56,51.4,0.0
2024-08-27 17:08:59.835992,51.56,51.4,0.0
2024-08-27 17:09:17.706857,51.56,51.4,0.0
2024-08-27 17:09:35.577768,51.55,51.4,0.0
2024-08-27 17:09:53.448859,51.53,51.4,0.0
2024-08-27 17:10:11.321665,51.50,51.4,0.0
2024-08-27 17:10:29.194351,51.50,51.4,0.0
2024-08-27 17:10:47.066836,51.50,51.4,0.0
2024-08-27 17:11:04.939517,51.50,51.4,0.0
2024-08-27 17:11:22.811733,51.50,51.4,0.0
2024-08-27 17:11:40.684007,51.50,51.4,0.0
2024-08-27 17:11:58.556313,51.47,51.4,0.0
2024-08-27 17:12:16.428472,51.44,51.4,0.0
2024-08-27 17:12:34.300107,51.44,51.4,0.0
2024-08-27 17:12:52.172478,51.44,51.4,0.0
2024-08-27 17:13:10.044302,51.44,51.4,0.0
2024-08-27 17:13:27.916297,51.44,51.4,0.0
2024-08-27 17:13:45.788352,51.43,51.4,0.0
2024-08-27 17:14:03.660373,51.43,51.4,0.0
2024-08-27 17:14:21.532182,51.39,51.4,1.2
2024-08-27 17:14:39.403951,51.38,51.4,2.4
2024-08-27 17:14:57.276062,51.38,51.4,2.4
2024-08-27 17:15:15.148099,51.38,51.4,3.6
2024-08-27 17:15:33.020031,51.38,51.4,3.6
2024-08-27 17:15:50.891733,51.38,51.4,3.6
2024-08-27 17:16:08.763634,51.38,51.4,3.6
2024-08-27 17:16:26.635454,51.36,51.4,6.0
2024-08-27 17:16:44.507233,51.36,51.4,6.0
2024-08-27 17:17:02.378774,51.33,51.4,10.7
2024-08-27 17:17:20.250173,51.32,51.4,11.9
2024-08-27 17:17:38.121563,51.32,51.4,13.1
2024-08-27 17:17:55.992301,51.32,51.4,14.3
2024-08-27 17:18:13.863443,51.32,51.4,13.1
2024-08-27 17:18:31.734324,51.34,51.4,11.9
2024-08-27 17:18:49.605828,51.35,51.4,11.9
2024-08-27 17:19:07.476860,51.37,51.4,9.5
2024-08-27 17:19:25.348374,51.38,51.4,9.5
2024-08-27 17:19:43.219912,51.38,51.4,9.5
2024-08-27 17:20:01.091151,51.37,51.4,10.7
2024-08-27 17:20:18.962512,51.38,51.4,9.5
2024-08-27 17:20:36.833836,51.38,51.4,9.5
2024-08-27 17:20:54.705184,51.37,51.4,10.7
2024-08-27 17:21:12.576301,51.38,51.4,10.7
2024-08-27 17:21:30.447199,51.37,51.4,11.9
2024-08-27 17:21:48.318489,51.37,51.4,11.9
2024-08-27 17:22:06.189708,51.37,51.4,11.9
2024-08-27 17:22:24.060949,51.38,51.4,11.9
2024-08-27 17:22:41.932032,51.38,51.4,11.9
2024-08-27 17:22:59.802879,51.38,51.4,11.9
2024-08-27 17:23:17.652600,33.54,51.4,25.0
2024-08-27 17:23:35.523360,51.38,51.4,6.0
2024-08-27 17:23:53.394726,51.38,51.4,25.0
2024-08-27 17:24:11.265154,51.38,51.4,25.0
2024-08-27 17:24:29.135811,51.41,51.4,22.6
2024-08-27 17:24:47.006552,51.42,51.4,21.4
2024-08-27 17:25:04.877173,51.44,51.4,19.0
2024-08-27 17:25:22.747769,51.49,51.4,11.9
2024-08-27 17:25:40.618860,51.50,51.4,10.7
2024-08-27 17:25:58.489904,51.50,51.4,9.5
2024-08-27 17:26:16.361325,51.50,51.4,8.3
2024-08-27 17:26:34.232337,51.50,51.4,7.1
2024-08-27 17:26:52.104023,51.50,51.4,7.1
2024-08-27 17:27:09.975052,51.50,51.4,6.0
2024-08-27 17:27:27.846345,51.50,51.4,4.8
2024-08-27 17:27:45.717575,51.50,51.4,4.8
2024-08-27 17:28:03.589064,51.50,51.4,3.6
2024-08-27 17:28:21.460246,51.50,51.4,2.4
2024-08-27 17:28:39.331654,51.50,51.4,2.4
2024-08-27 17:28:57.202809,51.49,51.4,2.4
2024-08-27 17:29:15.073817,51.47,51.4,3.6
2024-08-27 17:29:32.945320,51.46,51.4,4.8
2024-08-27 17:29:50.816525,51.44,51.4,6.0
2024-08-27 17:30:08.687632,51.44,51.4,6.0
2024-08-27 17:30:26.558604,51.44,51.4,6.0
2024-08-27 17:30:44.429730,51.44,51.4,6.0
2024-08-27 17:31:02.300745,51.44,51.4,6.0
2024-08-27 17:31:20.171703,51.44,51.4,6.0
2024-08-27 17:31:38.042664,51.44,51.4,4.8
2024-08-27 17:31:55.913574,51.44,51.4,4.8
2024-08-27 17:32:13.784470,51.44,51.4,4.8
2024-08-27 17:32:31.655584,51.43,51.4,4.8
2024-08-27 17:32:49.526685,51.41,51.4,8.3
2024-08-27 17:33:07.397614,51.42,51.4,6.0
2024-08-27 17:33:25.268664,51.39,51.4,10.7
2024-08-27 17:33:43.139285,51.38,51.4,10.7
2024-08-27 17:34:01.009807,51.38,51.4,11.9
2024-08-27 17:34:18.880788,51.39,51.4,9.5
2024-08-27 17:34:36.751489,51.38,51.4,11.9
2024-08-27 17:34:54.622368,51.38,51.4,11.9
2024-08-27 17:35:12.493347,51.38,51.2,11.9
2024-08-27 17:35:30.364120,51.38,51.2,0.0
2024-08-27 17:35:48.235257,51.41,51.2,0.0
2024-08-27 17:36:06.105943,51.40,51.2,0.0
2024-08-27 17:36:23.977018,51.38,51.2,0.0
2024-08-27 17:36:41.847813,51.38,51.2,0.0
2024-08-27 17:36:59.718800,51.38,51.2,0.0
2024-08-27 17:37:17.589692,51.38,51.2,0.0
2024-08-27 17:37:35.460844,51.38,51.2,0.0
2024-08-27 17:37:53.331850,51.37,51.2,0.0
2024-08-27 17:38:11.202468,51.34,51.2,0.0
2024-08-27 17:38:29.072979,51.31,51.2,0.0
2024-08-27 17:38:46.944153,51.31,51.2,0.0
2024-08-27 17:39:04.814800,51.31,51.2,0.0
2024-08-27 17:39:22.685548,51.31,51.2,0.0
2024-08-27 17:39:40.556203,51.31,51.2,0.0
2024-08-27 17:39:58.427154,51.30,51.2,0.0
2024-08-27 17:40:16.297849,51.30,51.2,0.0
2024-08-27 17:40:34.168422,51.26,51.2,0.0
2024-08-27 17:40:52.038582,51.25,51.2,0.0
2024-08-27 17:41:09.909238,51.25,51.2,0.0
2024-08-27 17:41:27.779793,51.25,51.2,0.0
2024-08-27 17:41:45.650511,51.25,51.2,0.0
2024-08-27 17:42:03.521136,51.25,51.2,0.0
2024-08-27 17:42:21.391762,51.24,51.2,0.0
2024-08-27 17:42:39.262242,51.21,51.2,0.0
2024-08-27 17:42:57.132782,51.19,51.2,1.2
2024-08-27 17:43:15.003666,51.19,51.2,1.2
2024-08-27 17:43:32.874565,51.19,51.2,1.2
2024-08-27 17:43:50.745148,51.19,51.2,1.2
2024-08-27 17:44:08.616668,51.19,51.2,1.2
2024-08-27 17:44:26.489217,51.18,51.2,2.4
2024-08-27 17:44:44.361938,51.16,51.2,4.8
2024-08-27 17:45:02.234137,51.13,51.2,9.5
2024-08-27 17:45:20.106471,51.12,51.2,10.7
2024-08-27 17:45:37.978505,51.12,51.2,10.7
2024-08-27 17:45:55.850640,51.12,51.2,11.9
2024-08-27 17:46:13.722642,51.13,51.2,11.9
2024-08-27 17:46:31.594553,51.13,51.2,11.9
2024-08-27 17:46:49.466177,51.13,51.2,13.1
2024-08-27 17:47:07.337978,51.14,51.2,13.1
2024-08-27 17:47:25.209771,51.14,51.2,13.1
2024-08-27 17:47:43.081741,51.18,51.2,8.3
2024-08-27 17:48:00.953683,51.18,51.2,9.5
2024-08-27 17:48:18.825492,51.18,51.2,9.5
2024-08-27 17:48:36.697018,51.18,51.2,9.5
2024-08-27 17:48:54.568820,51.18,51.2,8.3
2024-08-27 17:49:12.440755,51.19,51.2,8.3
2024-08-27 17:49:30.312500,51.17,51.2,10.7
2024-08-27 17:49:48.184067,51.16,51.2,11.9
2024-08-27 17:50:06.055762,51.18,51.2,9.5
2024-08-27 17:50:23.927067,51.18,51.2,9.5
2024-08-27 17:50:41.798310,51.16,51.2,13.1
2024-08-27 17:50:59.670005,51.18,51.2,10.7
2024-08-27 17:51:17.541551,51.19,51.2,9.5
2024-08-27 17:51:35.412978,51.19,51.2,9.5
2024-08-27 17:51:53.284522,51.18,51.2,10.7
2024-08-27 17:52:11.155905,51.19,51.2,9.5
2024-08-27 17:52:29.027155,51.19,51.2,10.7
2024-08-27 17:52:46.898774,51.19,51.2,10.7
2024-08-27 17:53:04.770148,51.18,51.2,10.7
2024-08-27 17:53:22.641743,51.19,51.2,10.7
2024-08-27 17:53:40.513201,51.19,51.2,10.7
2024-08-27 17:53:58.384760,51.19,51.2,10.7
2024-08-27 17:54:16.256199,51.19,51.2,10.7
2024-08-27 17:54:34.127157,51.18,51.2,11.9
2024-08-27 17:54:51.998466,51.19,51.2,10.7
2024-08-27 17:55:09.869869,51.19,51.2,10.7
2024-08-27 17:55:27.740944,51.19,51.2,11.9
2024-08-27 17:55:45.611815,51.19,51.2,11.9
2024-08-27 17:56:03.482869,51.19,51.2,11.9
2024-08-27 17:56:21.353762,51.19,51.2,11.9
2024-08-27 17:56:39.224760,51.19,51.2,11.9
2024-08-27 17:56:57.095915,51.19,51.2,11.9
2024-08-27 17:57:14.966924,51.19,51.2,11.9
2024-08-27 17:57:32.837933,51.19,51.2,11.9
2024-08-27 17:57:50.708869,51.19,51.2,11.9
2024-08-27 17:58:08.579802,51.19,51.2,11.9
2024-08-27 17:58:26.450897,51.19,51.2,11.9
2024-08-27 17:58:44.321900,51.20,51.2,10.7
2024-08-27 17:59:02.193023,51.21,51.2,9.5
2024-08-27 17:59:20.063874,51.19,51.2,11.9
2024-08-27 17:59:37.934948,51.20,51.2,10.7
2024-08-27 17:59:55.806186,51.19,51.2,11.9
2024-08-27 18:00:13.677607,51.21,51.2,9.5
2024-08-27 18:00:31.548666,51.20,51.2,10.7
2024-08-27 18:00:49.419841,51.21,51.2,9.5
2024-08-27 18:01:07.290757,51.22,51.2,8.3
2024-08-27 18:01:25.162039,51.21,51.2,9.5
2024-08-27 18:01:43.033320,51.20,51.2,10.7
2024-08-27 18:02:00.904445,51.21,51.2,9.5
2024-08-27 18:02:18.775213,51.20,51.2,10.7
2024-08-27 18:02:36.646322,51.20,51.2,10.7
2024-08-27 18:02:54.517446,51.20,51.2,10.7
2024-08-27 18:03:12.388260,51.21,51.2,9.5
2024-08-27 18:03:30.259001,51.21,51.2,8.3
