time,temperature,setpoint,power
2024-08-29 15:37:10.860996,49.00,49.0,7.1
2024-08-29 15:37:26.728818,49.00,49.0,7.1
2024-08-29 15:37:42.596611,49.00,49.0,7.1
2024-08-29 15:37:58.464449,49.00,49.0,7.1
2024-08-29 15:38:14.332337,49.00,49.0,7.1
2024-08-29 15:38:30.199909,49.00,49.0,7.1
2024-08-29 15:38:46.067697,49.00,49.0,7.1
2024-08-29 15:39:01.935559,49.00,49.0,7.1
2024-08-29 15:39:17.803223,49.00,49.0,7.1
2024-08-29 15:39:33.671037,49.00,49.0,7.1
2024-08-29 15:39:49.538840,49.00,49.0,7.1
2024-08-29 15:40:05.406653,49.00,49.0,7.1
2024-08-29 15:40:21.274531,49.00,49.0,7.1
2024-08-29 15:40:37.142396,49.00,49.0,7.1
2024-08-29 15:40:53.009969,49.00,49.0,7.1
2024-08-29 15:41:08.877547,49.00,49.0,7.1
2024-08-29 15:41:24.744806,49.00,49.0,7.1
2024-08-29 15:41:40.612185,49.00,49.0,7.1
2024-08-29 15:41:56.480207,49.00,49.0,7.1
2024-08-29 15:42:12.347805,49.00,49.0,7.1
2024-08-29 15:42:28.215593,49.00,49.0,7.1
2024-08-29 15:42:44.083361,49.00,49.0,7.1
2024-08-29 15:42:59.950860,49.00,49.0,7.1
2024-08-29 15:43:15.818651,49.00,49.0,7.1
2024-08-29 15:43:31.686256,49.00,49.0,7.1
2024-08-29 15:43:47.554001,49.00,49.0,7.1
2024-08-29 15:44:03.422025,49.00,49.0,7.1
2024-08-29 15:44:19.289801,49.00,49.0,7.1
2024-08-29 15:44:35.157767,49.00,49.0,7.1
2024-08-29 15:44:51.025594,49.00,49.0,7.1
2024-08-29 15:45:06.893272,49.00,49.0,7.1
2024-08-29 15:45:22.760928,49.00,49.0,7.1
2024-08-29 15:45:38.628611,49.00,49.0,7.1
2024-08-29 15:45:54.496408,49.00,49.0,7.1
2024-08-29 15:46:10.363971,49.00,49.0,7.1
2024-08-29 15:46:26.231872,49.00,49.0,7.1
2024-08-29 15:46:42.099565,49.00,49.0,7.1
2024-08-29 15:46:57.967548,49.00,49.0,7.1
2024-08-29 15:47:13.835196,49.00,49.0,7.1
2024-08-29 15:47:29.703041,49.00,49.0,7.1
2024-08-29 15:47:45.570869,49.00,49.0,7.1
2024-08-29 15:48:01.438685,49.00,49.0,7.1
2024-08-29 15:48:17.306573,49.00,49.0,7.1
2024-08-29 15:48:33.174386,49.00,49.0,7.1
2024-08-29 15:48:49.042359,49.00,49.0,7.1
2024-08-29 15:49:04.910401,49.00,49.0,7.1
2024-08-29 15:49:20.778414,49.00,49.0,7.1
2024-08-29 15:49:36.646283,49.00,49.0,7.1
2024-08-29 15:49:52.514063,49.00,49.0,7.1
2024-08-29 15:50:08.382074,49.00,49.0,7.1
2024-08-29 15:50:24.249966,49.00,49.0,7.1
2024-08-29 15:50:40.117806,49.00,49.0,7.1
2024-08-29 15:50:55.985696,49.00,49.0,7.1
2024-08-29 15:51:11.853717,49.00,49.0,7.1
2024-08-29 15:51:27.721625,49.00,49.0,7.1
2024-08-29 15:51:43.589450,49.00,49.0,7.1
2024-08-29 15:51:59.457299,49.00,49.0,7.1
2024-08-29 15:52:15.324839,49.00,49.0,7.1
2024-08-29 15:52:31.192801,49.00,49.0,7.1
2024-08-29 15:52:47.060612,49.00,49.0,7.1
2024-08-29 15:53:02.928575,49.00,49.0,7.1
2024-08-29 15:53:18.796461,49.00,49.0,7.1
2024-08-29 15:53:34.664363,49.00,49.0,7.1
2024-08-29 15:53:50.532172,49.00,49.0,7.1
2024-08-29 15:54:06.399859,49.00,49.0,7.1
2024-08-29 15:54:22.268341,49.00,49.0,7.1
2024-08-29 15:54:38.136987,49.00,49.0,7.1
2024-08-29 15:54:54.005375,49.00,49.0,7.1
2024-08-29 15:55:09.873511,49.00,49.0,7.1
2024-08-29 15:55:25.741663,49.00,49.0,7.1
2024-08-29 15:55:41.610023,49.00,49.0,7.1
2024-08-29 15:55:57.478458,49.00,49.0,7.1
2024-08-29 15:56:13.346409,49.00,49.0,7.1
2024-08-29 15:56:29.214783,49.00,49.0,7.1
2024-08-29 15:56:45.083354,49.00,49.0,7.1
2024-08-29 15:57:00.951705,49.00,49.0,7.1
2024-08-29 15:57:16.820221,49.00,49.0,7.1
2024-08-29 15:57:32.688207,49.00,49.0,7.1
2024-08-29 15:57:48.556155,49.00,49.0,7.1
2024-08-29 15:58:04.424340,49.00,49.0,7.1
2024-08-29 15:58:20.292041,49.00,49.0,7.1
2024-08-29 15:58:36.160208,49.00,49.0,7.1
2024-08-29 15:58:52.028040,49.00,49.0,7.1
2024-08-29 15:59:07.895958,49.00,49.0,7.1
2024-08-29 15:59:23.764037,49.00,49.0,7.1
2024-08-29 15:59:39.632061,49.00,49.0,7.1
2024-08-29 15:59:55.500412,49.00,49.0,7.1
2024-08-29 16:00:11.368196,49.00,49.0,7.1
2024-08-29 16:00:27.236459,49.00,49.0,7.1
2024-08-29 16:00:43.104442,49.00,49.0,7.1
2024-08-29 16:00:58.972484,49.00,49.0,7.1
2024-08-29 16:01:14.840803,49.00,49.0,7.1
2024-08-29 16:01:30.708781,49.00,49.0,7.1
2024-08-29 16:01:46.577054,49.00,49.0,7.1
2024-08-29 16:02:02.445249,49.00,49.0,7.1
2024-08-29 16:02:18.313199,49.00,49.0,7.1
2024-08-29 16:02:34.181064,49.00,49.0,7.1
2024-08-29 16:02:50.048824,49.00,49.0,7.1
2024-08-29 16:03:05.916729,49.00,49.0,7.1
2024-08-29 16:03:21.784634,49.00,49.0,7.1
2024-08-29 16:03:37.652277,49.00,49.0,7.1
2024-08-29 16:03:53.520336,49.00,49.0,7.1
2024-08-29 16:04:09.388196,49.00,49.0,7.1
2024-08-29 16:04:25.256212,49.00,49.0,7.1
2024-08-29 16:04:41.124448,49.00,49.0,7.1
2024-08-29 16:04:56.992387,49.00,49.0,7.1
2024-08-29 16:05:12.860224,49.00,49.0,7.1
2024-08-29 16:05:28.728241,49.00,49.0,7.1
2024-08-29 16:05:44.596177,49.00,49.0,7.1
2024-08-29 16:06:00.463788,49.00,49.0,7.1
2024-08-29 16:06:16.331777,49.00,48.8,7.1
2024-08-29 16:06:32.199493,49.00,48.8,0.0
2024-08-29 16:06:48.067364,49.00,48.8,0.0
2024-08-29 16:07:03.934898,49.00,48.8,0.0
2024-08-29 16:07:19.802754,49.00,48.8,0.0
2024-08-29 16:07:35.670554,49.00,48.8,0.0
2024-08-29 16:07:51.538359,49.00,48.8,0.0
2024-08-29 16:08:07.406355,48.98,48.8,0.0
2024-08-29 16:08:23.274036,48.96,48.8,0.0
2024-08-29 16:08:39.142186,48.94,48.8,0.0
2024-08-29 16:08:55.009581,48.95,48.8,0.0
2024-08-29 16:09:10.877040,48.94,48.8,0.0
2024-08-29 16:09:26.744771,48.94,48.8,0.0
2024-08-29 16:09:42.612537,48.94,48.8,0.0
2024-08-29 16:09:58.479949,48.94,48.8,0.0
2024-08-29 16:10:14.347408,48.94,48.8,0.0
2024-08-29 16:10:30.214764,48.94,48.8,0.0
2024-08-29 16:10:46.082569,48.94,48.8,0.0
2024-08-29 16:11:01.950352,48.94,48.8,0.0
2024-08-29 16:11:17.817842,48.93,48.8,0.0
2024-08-29 16:11:33.685580,48.93,48.8,0.0
2024-08-29 16:11:49.553217,48.92,48.8,0.0
2024-08-29 16:12:05.420546,48.88,48.8,0.0
2024-08-29 16:12:21.287919,48.88,48.8,0.0
2024-08-29 16:12:37.155302,48.88,48.8,0.0
2024-08-29 16:12:53.022745,48.88,48.8,0.0
2024-08-29 16:13:08.889982,48.88,48.8,0.0
2024-08-29 16:13:24.757337,48.88,48.8,0.0
2024-08-29 16:13:40.624640,48.88,48.8,0.0
2024-08-29 16:13:56.491984,48.88,48.8,0.0
2024-08-29 16:14:12.359270,48.88,48.8,0.0
2024-08-29 16:14:28.226549,48.88,48.8,0.0
2024-08-29 16:14:44.093770,48.88,48.8,0.0
2024-08-29 16:14:59.961195,48.88,48.8,0.0
2024-08-29 16:15:15.828484,48.86,48.8,0.0
2024-08-29 16:15:31.695779,48.83,48.8,0.0
2024-08-29 16:15:47.563314,48.82,48.8,0.0
2024-08-29 16:16:03.430450,48.81,48.8,0.0
2024-08-29 16:16:19.297807,48.81,48.8,0.0
2024-08-29 16:16:35.164987,48.81,48.8,0.0
2024-08-29 16:16:51.032489,48.81,48.8,0.0
2024-08-29 16:17:06.899814,48.81,48.8,0.0
2024-08-29 16:17:22.766660,48.81,48.8,0.0
2024-08-29 16:17:38.634315,48.81,48.8,0.0
2024-08-29 16:17:54.501615,48.81,48.8,0.0
2024-08-29 16:18:10.368946,48.81,48.8,0.0
2024-08-29 16:18:26.236197,48.81,48.8,0.0
2024-08-29 16:18:42.103502,48.81,48.8,0.0
2024-08-29 16:18:57.970794,48.78,48.8,2.4
2024-08-29 16:19:13.838372,48.78,48.8,2.4
2024-08-29 16:19:29.705767,48.75,48.8,6.0
2024-08-29 16:19:45.573362,48.75,48.8,6.0
2024-08-29 16:20:01.440406,48.75,48.8,7.1
2024-08-29 16:20:17.307618,48.75,48.8,7.1
2024-08-29 16:20:33.174761,48.75,48.8,8.3
2024-08-29 16:20:49.041757,48.76,48.8,7.1
2024-08-29 16:21:04.909064,48.75,48.8,8.3
2024-08-29 16:21:20.776464,48.75,48.8,9.5
2024-08-29 16:21:36.643581,48.75,48.8,9.5
2024-08-29 16:21:52.510304,48.75,48.8,9.5
2024-08-29 16:22:08.377678,48.75,48.8,10.7
2024-08-29 16:22:24.244822,48.75,48.8,10.7
2024-08-29 16:22:40.112212,48.76,48.8,9.5
2024-08-29 16:22:55.979269,48.78,48.8,7.1
2024-08-29 16:23:11.846768,48.81,48.8,4.8
2024-08-29 16:23:27.714148,48.81,48.8,4.8
2024-08-29 16:23:43.581577,48.80,48.8,4.8
2024-08-29 16:23:59.449069,48.79,48.8,6.0
2024-08-29 16:24:15.316461,48.79,48.8,7.1
2024-08-29 16:24:31.183700,48.78,48.8,7.1
2024-08-29 16:24:47.051002,48.78,48.8,7.1
2024-08-29 16:25:02.918348,48.79,48.8,7.1
2024-08-29 16:25:18.785631,48.79,48.8,7.1
2024-08-29 16:25:34.652946,48.78,48.8,8.3
2024-08-29 16:25:50.520460,48.81,48.8,4.8
2024-08-29 16:26:06.387747,48.77,48.8,9.5
2024-08-29 16:26:22.254902,48.80,48.8,6.0
2024-08-29 16:26:38.122021,48.79,48.8,7.1
2024-08-29 16:26:53.989403,48.76,48.8,10.7
2024-08-29 16:27:09.856379,48.78,48.8,8.3
2024-08-29 16:27:25.723603,48.79,48.8,7.1
2024-08-29 16:27:41.590803,48.79,48.8,7.1
2024-08-29 16:27:57.458280,48.81,48.8,6.0
2024-08-29 16:28:13.325715,48.81,48.8,4.8
2024-08-29 16:28:29.188642,48.81,48.8,4.8
2024-08-29 16:28:45.051547,48.81,48.8,6.0
2024-08-29 16:29:00.914562,48.80,48.8,6.0
2024-08-29 16:29:16.777251,48.81,48.8,6.0
2024-08-29 16:29:32.640300,48.81,48.8,6.0
2024-08-29 16:29:48.503310,48.79,48.8,8.3
2024-08-29 16:30:04.366809,48.79,48.8,8.3
2024-08-29 16:30:20.229803,48.79,48.8,7.1
2024-08-29 16:30:36.093871,48.79,48.8,7.1
2024-08-29 16:30:51.957554,48.80,48.8,7.1
2024-08-29 16:31:07.821082,48.79,48.8,7.1
2024-08-29 16:31:23.684994,48.79,48.8,8.3
2024-08-29 16:31:39.549060,48.79,48.8,8.3
2024-08-29 16:31:55.413124,48.81,48.8,4.8
2024-08-29 16:32:11.277377,48.80,48.8,7.1
2024-08-29 16:32:27.141504,48.81,48.8,6.0
2024-08-29 16:32:43.005765,48.79,48.8,7.1
2024-08-29 16:32:58.870179,48.79,48.8,7.1
2024-08-29 16:33:14.734515,48.80,48.8,7.1
2024-08-29 16:33:30.598889,48.80,48.8,7.1
2024-08-29 16:33:46.463471,48.81,48.8,6.0
2024-08-29 16:34:02.327740,48.81,48.8,6.0
2024-08-29 16:34:18.192947,48.78,48.8,9.5
2024-08-29 16:34:34.057495,48.81,48.8,6.0
2024-08-29 16:34:49.922170,48.81,48.8,6.0
2024-08-29 16:35:05.786998,48.81,48.8,6.0
2024-08-29 16:35:21.651869,48.79,48.8,8.3
2024-08-29 16:35:37.516802,48.80,48.8,7.1
2024-08-29 16:35:53.381779,48.79,48.8,8.3
2024-08-29 16:36:09.246626,48.79,48.8,8.3
2024-08-29 16:36:25.111299,48.80,48.8,7.1
2024-08-29 16:36:40.976328,48.79,48.8,8.3
2024-08-29 16:36:56.841644,48.79,48.8,8.3
2024-08-29 16:37:12.706893,48.81,48.8,6.0
2024-08-29 16:37:28.571974,48.80,48.8,7.1
2024-08-29 16:37:44.437086,48.81,48.8,6.0
2024-08-29 16:38:00.302424,48.81,48.8,6.0
2024-08-29 16:38:16.167453,48.81,48.8,6.0
2024-08-29 16:38:32.032435,48.81,48.8,4.8
2024-08-29 16:38:47.898208,48.81,48.8,4.8
2024-08-29 16:39:03.763814,48.79,48.8,7.1
2024-08-29 16:39:19.629453,48.80,48.8,7.1
2024-08-29 16:39:35.494995,48.81,48.8,6.0
2024-08-29 16:39:51.360218,48.81,48.8,6.0
2024-08-29 16:40:07.225785,48.81,48.8,6.0
2024-08-29 16:40:23.091485,48.80,48.8,7.1
2024-08-29 16:40:38.957065,48.79,48.8,8.3
2024-08-29 16:40:54.822473,48.79,48.8,8.3
2024-08-29 16:41:10.688189,48.80,48.8,7.1
2024-08-29 16:41:26.553701,48.77,48.8,9.5
2024-08-29 16:41:42.419588,48.79,48.8,8.3
2024-08-29 16:41:58.284992,48.81,48.8,6.0
2024-08-29 16:42:14.150822,48.79,48.8,8.3
2024-08-29 16:42:30.016508,48.80,48.8,7.1
2024-08-29 16:42:45.882544,48.80,48.8,7.1
2024-08-29 16:43:01.748329,48.81,48.8,6.0
2024-08-29 16:43:17.614142,48.81,48.8,6.0
2024-08-29 16:43:33.480071,48.81,48.8,6.0
2024-08-29 16:43:49.346021,48.81,48.8,4.8
2024-08-29 16:44:05.212151,48.81,48.8,4.8
2024-08-29 16:44:21.078322,48.81,48.8,4.8
2024-08-29 16:44:36.944476,48.81,48.8,6.0
2024-08-29 16:44:52.810301,48.80,48.8,6.0
2024-08-29 16:45:08.676132,48.79,48.8,8.3
2024-08-29 16:45:24.541686,48.79,48.8,7.1
2024-08-29 16:45:40.407862,48.78,48.8,9.5
2024-08-29 16:45:56.273646,48.80,48.8,7.1
2024-08-29 16:46:12.139743,48.79,48.8,8.3
2024-08-29 16:46:28.006028,48.80,48.8,7.1
2024-08-29 16:46:43.872289,48.80,48.8,7.1
2024-08-29 16:46:59.738032,48.81,48.8,6.0
2024-08-29 16:47:15.604238,48.81,48.8,4.8
2024-08-29 16:47:31.470605,48.81,48.8,6.0
2024-08-29 16:47:47.336526,48.81,48.8,4.8
2024-08-29 16:48:03.203036,48.80,48.8,7.1
2024-08-29 16:48:19.069236,48.80,48.8,6.0
2024-08-29 16:48:34.935539,48.80,48.8,6.0
2024-08-29 16:48:50.801589,48.79,48.8,8.3
2024-08-29 16:49:06.667640,48.81,48.8,4.8
2024-08-29 16:49:22.534060,48.79,48.8,7.1
2024-08-29 16:49:38.400124,48.80,48.8,7.1
2024-08-29 16:49:54.266527,48.80,48.8,7.1
2024-08-29 16:50:10.132802,48.79,48.8,7.1
2024-08-29 16:50:25.999280,48.78,48.8,9.5
2024-08-29 16:50:41.865402,48.79,48.8,8.3
2024-08-29 16:50:57.731576,48.79,48.8,8.3
2024-08-29 16:51:13.597888,48.80,48.8,7.1
2024-08-29 16:51:29.464321,48.79,48.8,8.3
2024-08-29 16:51:45.330529,48.81,48.8,6.0
2024-08-29 16:52:01.196909,48.81,48.8,6.0
2024-08-29 16:52:17.063186,48.81,48.8,6.0
2024-08-29 16:52:32.929764,48.81,48.8,4.8
2024-08-29 16:52:48.796200,48.80,48.8,7.1
2024-08-29 16:53:04.662658,48.80,48.8,7.1
2024-08-29 16:53:20.529010,48.81,48.8,6.0
2024-08-29 16:53:36.395254,48.81,48.8,6.0
2024-08-29 16:53:52.261855,48.80,48.8,7.1
2024-08-29 16:54:08.128319,48.79,48.8,7.1
2024-08-29 16:54:23.994712,48.79,48.8,7.1
2024-08-29 16:54:39.861156,48.79,48.8,7.1
2024-08-29 16:54:55.727528,48.79,48.8,7.1
2024-08-29 16:55:11.593849,48.79,48.8,8.3
2024-08-29 16:55:27.460478,48.80,48.8,7.1
2024-08-29 16:55:43.326907,48.81,48.8,6.0
2024-08-29 16:55:59.193490,48.80,48.8,7.1
2024-08-29 16:56:15.059945,48.79,48.8,7.1
2024-08-29 16:56:30.926417,48.81,48.8,6.0
2024-08-29 16:56:46.793163,48.81,48.8,6.0
2024-08-29 16:57:02.659931,48.81,48.8,6.0
2024-08-29 16:57:18.526409,48.80,48.8,7.1
2024-08-29 16:57:34.392790,48.80,48.8,7.1
2024-08-29 16:57:50.259257,48.78,48.8,9.5
2024-08-29 16:58:06.125462,48.79,48.8,8.3
2024-08-29 16:58:21.991991,48.81,48.8,6.0
2024-08-29 16:58:37.858783,48.81,48.8,6.0
2024-08-29 16:58:53.725357,48.81,48.8,4.8
2024-08-29 16:59:09.591783,48.80,48.8,7.1
2024-08-29 16:59:25.458446,48.80,48.8,7.1
2024-08-29 16:59:41.325023,48.81,48.8,6.0
2024-08-29 16:59:57.191353,48.81,48.8,6.0
2024-08-29 17:00:13.057536,48.79,48.8,7.1
2024-08-29 17:00:28.924037,48.81,48.8,4.8
2024-08-29 17:00:44.790708,48.79,48.8,7.1
2024-08-29 17:01:00.657320,48.81,48.8,6.0
2024-08-29 17:01:16.523889,48.80,48.8,7.1
2024-08-29 17:01:32.390457,48.80,48.8,7.1
2024-08-29 17:01:48.256848,48.77,48.8,9.5
2024-08-29 17:02:04.123069,48.79,48.8,7.1
2024-08-29 17:02:19.989582,48.80,48.8,7.1
2024-08-29 17:02:35.858445,48.79,48.8,7.1
2024-08-29 17:02:51.727389,48.80,48.8,7.1
2024-08-29 17:03:07.596150,48.80,48.8,7.1
2024-08-29 17:03:23.465081,48.80,48.8,7.1
2024-08-29 17:03:39.333834,48.80,48.8,7.1
2024-08-29 17:03:55.202417,48.80,48.8,7.1
2024-08-29 17:04:11.071031,48.81,48.8,6.0
2024-08-29 17:04:26.939865,48.81,48.8,6.0
2024-08-29 17:04:42.807901,48.81,48.8,6.0
2024-08-29 17:04:58.676522,48.81,48.8,4.8
2024-08-29 17:05:14.545084,48.81,48.8,4.8
2024-08-29 17:05:30.413719,48.81,48.8,6.0
2024-08-29 17:05:46.281926,48.79,48.8,8.3
2024-08-29 17:06:02.150022,48.81,48.8,6.0
2024-08-29 17:06:18.018018,48.79,48.6,8.3
2024-08-29 17:06:33.886035,48.78,48.6,0.0
2024-08-29 17:06:49.754301,48.78,48.6,0.0
2024-08-29 17:07:05.622031,48.79,48.6,0.0
2024-08-29 17:07:21.490385,48.79,48.6,0.0
2024-08-29 17:07:37.358336,48.78,48.6,0.0
2024-08-29 17:07:53.226279,48.75,48.6,0.0
2024-08-29 17:08:09.094393,48.75,48.6,0.0
2024-08-29 17:08:24.962293,48.75,48.6,0.0
2024-08-29 17:08:40.830202,48.75,48.6,0.0
2024-08-29 17:08:56.697806,48.75,48.6,0.0
2024-08-29 17:09:12.565658,48.75,48.6,0.0
2024-08-29 17:09:28.433602,48.75,48.6,0.0
2024-08-29 17:09:44.301271,48.75,48.6,0.0
2024-08-29 17:10:00.168980,48.75,48.6,0.0
2024-08-29 17:10:16.036530,48.75,48.6,0.0
2024-08-29 17:10:31.904229,48.75,48.6,0.0
2024-08-29 17:10:47.771649,48.74,48.6,0.0
2024-08-29 17:11:03.639375,48.72,48.6,0.0
2024-08-29 17:11:19.506725,48.71,48.6,0.0
2024-08-29 17:11:35.374137,48.69,48.6,0.0
2024-08-29 17:11:51.241887,48.69,48.6,0.0
2024-08-29 17:12:07.109379,48.69,48.6,0.0
2024-08-29 17:12:22.976933,48.69,48.6,0.0
2024-08-29 17:12:38.844460,48.69,48.6,0.0
2024-08-29 17:12:54.711781,48.69,48.6,0.0
2024-08-29 17:13:10.579278,48.69,48.6,0.0
2024-08-29 17:13:26.446699,48.69,48.6,0.0
2024-08-29 17:13:42.314060,48.69,48.6,0.0
2024-08-29 17:13:58.181526,48.69,48.6,0.0
2024-08-29 17:14:14.048857,48.68,48.6,0.0
2024-08-29 17:14:29.916285,48.68,48.6,0.0
2024-08-29 17:14:45.783588,48.67,48.6,0.0
2024-08-29 17:15:01.650937,48.65,48.6,0.0
2024-08-29 17:15:17.518301,48.62,48.6,0.0
2024-08-29 17:15:33.385553,48.62,48.6,0.0
2024-08-29 17:15:49.252843,48.62,48.6,0.0
2024-08-29 17:16:05.120177,48.62,48.6,0.0
2024-08-29 17:16:20.987463,48.62,48.6,0.0
2024-08-29 17:16:36.854530,48.62,48.6,0.0
2024-08-29 17:16:52.721746,48.62,48.6,0.0
2024-08-29 17:17:08.588954,48.62,48.6,0.0
2024-08-29 17:17:24.456241,48.62,48.6,0.0
2024-08-29 17:17:40.323409,48.62,48.6,0.0
2024-08-29 17:17:56.190278,48.62,48.6,0.0
