time,temperature,setpoint,power
2024-08-21 17:51:01.708511,41.94,42.0,11.9
2024-08-21 17:51:19.571115,41.94,42.0,13.1
2024-08-21 17:51:37.433714,41.93,42.0,15.5
2024-08-21 17:51:55.296145,41.93,42.0,15.5
2024-08-21 17:52:13.158472,41.92,42.0,17.9
2024-08-21 17:52:31.020710,41.90,42.0,21.4
2024-08-21 17:52:48.883206,41.89,42.0,22.6
2024-08-21 17:53:06.745822,41.93,42.0,20.2
2024-08-21 17:53:24.608050,41.94,42.0,19.0
2024-08-21 17:53:42.470264,41.94,42.0,20.2
2024-08-21 17:54:00.332193,41.94,42.0,20.2
2024-08-21 17:54:18.194290,41.94,42.0,21.4
2024-08-21 17:54:36.056287,41.94,42.0,22.6
2024-08-21 17:54:53.918536,41.94,42.0,22.6
2024-08-21 17:55:11.780479,41.95,42.0,22.6
2024-08-21 17:55:29.642721,41.98,42.0,19.0
2024-08-21 17:55:47.505013,42.00,42.0,16.7
2024-08-21 17:56:05.367396,42.00,42.0,16.7
2024-08-21 17:56:23.229740,42.00,42.0,16.7
2024-08-21 17:56:41.092058,42.00,42.0,16.7
2024-08-21 17:56:58.954179,42.00,42.0,16.7
2024-08-21 17:57:16.816409,42.00,42.0,16.7
2024-08-21 17:57:34.678656,42.00,42.0,16.7
2024-08-21 17:57:52.541156,42.00,42.0,16.7
2024-08-21 17:58:10.403397,42.00,42.0,16.7
2024-08-21 17:58:28.266096,42.00,42.0,16.7
2024-08-21 17:58:46.128515,42.00,42.0,16.7
2024-08-21 17:59:03.990966,42.00,42.0,16.7
2024-08-21 17:59:21.853419,42.00,42.0,16.7
2024-08-21 17:59:39.715720,42.00,42.0,16.7
2024-08-21 17:59:57.578403,42.00,42.0,16.7
2024-08-21 18:00:15.440677,42.00,42.0,16.7
2024-08-21 18:00:33.302907,42.00,42.0,16.7
2024-08-21 18:00:51.165494,42.00,42.0,16.7
2024-08-21 18:01:09.027461,42.00,42.0,16.7
